mode,min_samples,convention,seed,swing_ari,swing_instability,swing_n,ari_vs_truth,n_eval,noise,clusters
title_genre,2,exclude,1008,1.0,0.0,1847,0.37297646541920954,311,0.3648230848505668,25
title_genre,2,single_cluster,1008,0.9826673085701622,0.017332691429837843,2911,0.1844197412668377,437,0.3648230848505668,25
title_genre,2,singletons,1008,0.9897181722691804,0.010281827730819648,2911,0.2841342492300227,437,0.3648230848505668,25
title_genre,2,exclude,1009,1.0,0.0,1850,0.3755896493414198,311,0.36413603572655445,25
title_genre,2,single_cluster,1009,0.9871179113030342,0.012882088696965832,2911,0.18364164891727655,438,0.36413603572655445,25
title_genre,2,singletons,1009,0.9931691022862332,0.00683089771376677,2911,0.2852701118862356,438,0.36413603572655445,25
title_genre,2,exclude,1010,0.9998895209630284,0.00011047903697158912,1849,0.37949137616146034,311,0.3610443146684988,25
title_genre,2,single_cluster,1010,0.9781997502630457,0.02180024973695427,2911,0.1886458829704722,437,0.3610443146684988,25
title_genre,2,singletons,1010,0.988283653752511,0.011716346247488962,2911,0.2929851700345214,437,0.3610443146684988,25
title_genre,2,exclude,1011,1.0,0.0,1855,0.37503772895984117,312,0.36001374098248023,25
title_genre,2,single_cluster,1011,0.9823448816598561,0.017655118340143883,2911,0.18807095997772225,438,0.36001374098248023,25
title_genre,2,singletons,1011,0.988828351775281,0.011171648224719055,2911,0.2907503257024866,438,0.36001374098248023,25
title_genre,2,exclude,1012,1.0,0.0,1853,0.37327060120601346,310,0.3627619374785297,25
title_genre,2,single_cluster,1012,0.9891187147520927,0.010881285247907324,2911,0.18340044078872825,437,0.3627619374785297,25
title_genre,2,singletons,1012,0.9942583990645554,0.005741600935444624,2911,0.28386116328790567,437,0.3627619374785297,25
title_genre,2,exclude,1013,1.0,0.0,1858,0.36948916846406493,312,0.36035726554448644,25
title_genre,2,single_cluster,1013,0.9907379636534953,0.009262036346504687,2911,0.1819381114395852,438,0.36035726554448644,25
title_genre,2,singletons,1013,0.9944007419987757,0.005599258001224294,2911,0.28458788176559946,438,0.36035726554448644,25
title_genre,2,exclude,1014,0.9998877332834123,0.0001122667165877056,1850,0.3719912940057892,311,0.3634489866025421,25
title_genre,2,single_cluster,1014,0.9829675732734052,0.017032426726594774,2911,0.18256748250704266,438,0.3634489866025421,25
title_genre,2,singletons,1014,0.9905331956377703,0.009466804362229686,2911,0.2855966592149417,438,0.3634489866025421,25
title_genre,2,exclude,1015,0.9962554581481752,0.003744541851824823,1796,0.3791445568969415,304,0.3813122638268636,26
title_genre,2,single_cluster,1015,0.9326751671213329,0.06732483287866708,2911,0.17486298844639417,437,0.3813122638268636,26
title_genre,2,singletons,1015,0.9635184574788679,0.036481542521132115,2911,0.2880382501693895,437,0.3813122638268636,26
title_genre,2,exclude,1016,1.0,0.0,1853,0.3688229656675692,309,0.3627619374785297,25
title_genre,2,single_cluster,1016,0.9897642352619089,0.010235764738091069,2911,0.18073214243336036,435,0.3627619374785297,25
title_genre,2,singletons,1016,0.9939068570576479,0.006093142942352081,2911,0.28180678956847327,435,0.3627619374785297,25
title_genre,2,exclude,1017,0.9998901996980802,0.0001098003019197602,1851,0.36984419196904816,310,0.3579525936104431,25
title_genre,2,single_cluster,1017,0.9704847002859702,0.029515299714029775,2911,0.1807331111769968,438,0.3579525936104431,25
title_genre,2,singletons,1017,0.9904054770477501,0.00959452295224994,2911,0.2842021498684153,438,0.3579525936104431,25
title_genre,2,exclude,1018,1.0,0.0,1850,0.3665834680937432,312,0.36379251116454825,24
title_genre,2,single_cluster,1018,0.9858530824508354,0.01414691754916464,2911,0.18130571676880355,438,0.36379251116454825,24
title_genre,2,singletons,1018,0.9960671600874401,0.003932839912559882,2911,0.2832007410031638,438,0.36379251116454825,24
title_genre,2,exclude,1019,0.9978479825389108,0.002152017461089173,1852,0.37059009404701493,313,0.3579525936104431,24
title_genre,2,single_cluster,1019,0.9741164360107106,0.02588356398928937,2911,0.18466373983563322,436,0.3579525936104431,24
title_genre,2,singletons,1019,0.9856231628345558,0.014376837165444245,2911,0.2873334164685324,436,0.3579525936104431,24
title_genre,5,exclude,1000,1.0,0.0,1539,0.5228703867937664,261,0.4702851253864651,17
title_genre,5,single_cluster,1000,0.9857807898347103,0.014219210165289708,2911,0.1768599108523412,436,0.4702851253864651,17
title_genre,5,singletons,1000,0.9918815837487169,0.008118416251283067,2911,0.38947881089357633,436,0.4702851253864651,17
title_genre,5,exclude,1001,0.998575849445649,0.001424150554350967,1545,0.5118018658031217,263,0.46581930608038474,18
title_genre,5,single_cluster,1001,0.9839071519967776,0.016092848003222415,2911,0.17542189114626472,435,0.46581930608038474,18
title_genre,5,singletons,1001,0.9937065357438194,0.006293464256180603,2911,0.38330810342984406,435,0.46581930608038474,18
title_genre,5,exclude,1002,1.0,0.0,1544,0.5203379341773116,262,0.4692545517004466,17
title_genre,5,single_cluster,1002,0.9928235722203348,0.0071764277796652065,2911,0.17662799279315677,437,0.4692545517004466,17
title_genre,5,singletons,1002,0.9972271605638308,0.0027728394361692388,2911,0.388956661242297,437,0.4692545517004466,17
title_genre,5,exclude,1003,0.9985705827837383,0.0014294172162616636,1543,0.5195063774149267,263,0.4685675025764342,17
title_genre,5,single_cluster,1003,0.9859775439903651,0.01402245600963492,2911,0.17793441337680282,437,0.4685675025764342,17
title_genre,5,singletons,1003,0.9926003122854907,0.007399687714509273,2911,0.38907555432040475,437,0.4685675025764342,17
title_genre,5,exclude,1004,0.9985707154918558,0.0014292845081441685,1538,0.520841957035587,261,0.47131569907248366,17
title_genre,5,single_cluster,1004,0.9838874553515571,0.016112544648442917,2911,0.17488554557752026,437,0.47131569907248366,17
title_genre,5,singletons,1004,0.9908483133647998,0.009151686635200162,2911,0.3887176887135771,437,0.47131569907248366,17
title_genre,5,exclude,1005,0.9986598698013545,0.0013401301986455394,1531,0.51486141438702,264,0.46994160082445896,18
title_genre,5,single_cluster,1005,0.9723475445438285,0.027652455456171454,2911,0.17639042454464599,438,0.46994160082445896,18
title_genre,5,singletons,1005,0.9892288255315057,0.010771174468494293,2911,0.3873029378986317,438,0.46994160082445896,18
title_genre,5,exclude,1006,0.9999095359714969,9.046402850310109e-05,1545,0.520147976250669,262,0.4689110271384404,17
title_genre,5,single_cluster,1006,0.9901368338006266,0.009863166199373441,2911,0.17537208046829902,438,0.4689110271384404,17
title_genre,5,singletons,1006,0.9932235409294053,0.006776459070594654,2911,0.3878512323990673,438,0.4689110271384404,17
title_genre,5,exclude,1007,0.9999117445543864,8.825544561363863e-05,1538,0.5175159809391198,260,0.46994160082445896,17
title_genre,5,single_cluster,1007,0.9805207125351628,0.01947928746483718,2911,0.17192858350865048,437,0.46994160082445896,17
title_genre,5,singletons,1007,0.9901249389056781,0.009875061094321902,2911,0.38322773778329067,437,0.46994160082445896,17
title_genre,5,exclude,1008,0.9999144502945098,8.554970549023988e-05,1542,0.5180989437034942,263,0.46822397801442805,17
title_genre,5,single_cluster,1008,0.9852954675449689,0.014704532455031116,2911,0.17760696981414936,437,0.46822397801442805,17
title_genre,5,singletons,1008,0.9930487538947819,0.006951246105218134,2911,0.38745637753987855,437,0.46822397801442805,17
title_genre,5,exclude,1009,0.9986642905149324,0.00133570948506756,1543,0.5174813355540714,264,0.46616283064239095,18
title_genre,5,single_cluster,1009,0.9826810177226852,0.017318982277314765,2911,0.17648274620912394,438,0.46616283064239095,18
title_genre,5,singletons,1009,0.9921283785241147,0.007871621475885271,2911,0.38789229709820455,438,0.46616283064239095,18
title_genre,5,exclude,1010,0.9985756567220162,0.0014243432779837972,1537,0.5266528571102216,257,0.47165922363448987,17
title_genre,5,single_cluster,1010,0.9848496074651395,0.015150392534860502,2911,0.16919828223313163,437,0.47165922363448987,17
title_genre,5,singletons,1010,0.9944261835622547,0.005573816437745349,2911,0.3910008817684001,437,0.47165922363448987,17
title_genre,5,exclude,1011,1.0,0.0,1545,0.51802377818183,263,0.46547578151837854,18
title_genre,5,single_cluster,1011,0.9846070243995713,0.015392975600428738,2911,0.1749841274621914,438,0.46547578151837854,18
title_genre,5,singletons,1011,0.9962786345825013,0.0037213654174986788,2911,0.3878512323990673,438,0.46547578151837854,18
title_genre,5,exclude,1012,0.9985798844286302,0.0014201155713697844,1540,0.5214536059810584,260,0.46994160082445896,17
title_genre,5,single_cluster,1012,0.9856774938695234,0.014322506130476587,2911,0.17306589713278533,437,0.46994160082445896,17
title_genre,5,singletons,1012,0.9915031621635394,0.008496837836460602,2911,0.3882076649134958,437,0.46994160082445896,17
title_genre,5,exclude,1013,0.9999112745277383,8.872547226168592e-05,1535,0.5203684755565146,261,0.47165922363448987,17
title_genre,5,single_cluster,1013,0.9804207746490534,0.019579225350946583,2911,0.17353158599965243,438,0.47165922363448987,17
title_genre,5,singletons,1013,0.9897969864239717,0.010203013576028264,2911,0.3885093910730759,438,0.47165922363448987,17
title_genre,5,exclude,1014,0.9986663552595245,0.0013336447404754814,1539,0.5189381577046555,262,0.46959807626245276,17
title_genre,5,single_cluster,1014,0.9823650215108392,0.017634978489160846,2911,0.17472320501148128,438,0.46959807626245276,17
title_genre,5,singletons,1014,0.9910823940178909,0.008917605982109111,2911,0.38761286895849545,438,0.46959807626245276,17
title_genre,5,exclude,1015,0.9982755653491246,0.0017244346508753505,1524,0.5244867016111509,260,0.46444520783236004,17
title_genre,5,single_cluster,1015,0.9455396384999805,0.05446036150001954,2911,0.1738819162657231,437,0.46444520783236004,17
title_genre,5,singletons,1015,0.9828453202900519,0.017154679709948106,2911,0.3907736354587671,437,0.46444520783236004,17
title_genre,5,exclude,1016,0.9986590127443541,0.001340987255645909,1538,0.5185778689400252,258,0.47131569907248366,17
title_genre,5,single_cluster,1016,0.9876110396085167,0.012388960391483295,2911,0.17000443128384501,435,0.47131569907248366,17
title_genre,5,singletons,1016,0.9957167937954914,0.004283206204508616,2911,0.38546674066139014,435,0.47131569907248366,17
title_genre,5,exclude,1017,1.0,0.0,1545,0.5175431450733446,263,0.46375815870834763,17
title_genre,5,single_cluster,1017,0.9764689697566612,0.023531030243338802,2911,0.17679659028690464,438,0.46375815870834763,17
title_genre,5,singletons,1017,0.9898866954514756,0.010113304548524438,2911,0.38781851762773156,438,0.46375815870834763,17
title_genre,5,exclude,1018,0.9999150063884402,8.499361155978047e-05,1545,0.5163007533535459,265,0.4634146341463415,18
title_genre,5,single_cluster,1018,0.9773241525913071,0.022675847408692884,2911,0.17763660504804998,438,0.4634146341463415,18
title_genre,5,singletons,1018,0.9929550445602717,0.007044955439728273,2911,0.3871909783258487,438,0.4634146341463415,18
title_genre,5,exclude,1019,0.9986450981223791,0.0013549018776208843,1530,0.5271611335366139,259,0.4740638955685331,17
title_genre,5,single_cluster,1019,0.9803820887546725,0.019617911245327524,2911,0.173654304323138,436,0.4740638955685331,17
title_genre,5,singletons,1019,0.9897078229147482,0.010292177085251764,2911,0.3927643296235783,436,0.4740638955685331,17
title_genre,10,exclude,1000,0.9978904955117694,0.0021095044882305514,1171,0.6687078140012804,195,0.5946410168327035,14
title_genre,10,single_cluster,1000,0.9859173794669124,0.01408262053308762,2911,0.11883281996653398,436,0.5946410168327035,14
title_genre,10,singletons,1000,0.9918478670592857,0.008152132940714263,2911,0.4422461190115443,436,0.5946410168327035,14
title_genre,10,exclude,1001,0.9995763436698134,0.00042365633018659477,1173,0.6690040116662384,196,0.5912057712126417,13
title_genre,10,single_cluster,1001,0.9792438807182475,0.020756119281752472,2911,0.12176870948527242,435,0.5912057712126417,13
title_genre,10,singletons,1001,0.9872459715100109,0.012754028489989078,2911,0.44607990220855254,435,0.5912057712126417,13
title_genre,10,exclude,1002,1.0,0.0,1171,0.6664929210211543,194,0.5956715905187221,14
title_genre,10,single_cluster,1002,0.9896534934325163,0.010346506567483704,2911,0.11625033710646762,437,0.5956715905187221,14
title_genre,10,singletons,1002,0.9939426233295209,0.00605737667047912,2911,0.4411011083434829,437,0.5956715905187221,14
title_genre,10,exclude,1003,0.9989109639024984,0.00108903609750155,1169,0.6691680034643377,198,0.595328065956716,13
title_genre,10,single_cluster,1003,0.9822600621326432,0.017739937867356836,2911,0.1242772563924516,437,0.595328065956716,13
title_genre,10,singletons,1003,0.9902570487476218,0.009742951252378229,2911,0.45062385045213554,437,0.595328065956716,13
title_genre,10,exclude,1004,0.9971773803192654,0.002822619680734606,1172,0.6686145322662363,194,0.5942974922706974,14
title_genre,10,single_cluster,1004,0.9850197162854116,0.014980283714588372,2911,0.11665555210831607,437,0.5942974922706974,14
title_genre,10,singletons,1004,0.9915301225770826,0.008469877422917382,2911,0.44158990364692874,437,0.5942974922706974,14
title_genre,10,exclude,1005,0.9992688745137778,0.0007311254862222283,1158,0.6680697253199365,193,0.6008244589488149,14
title_genre,10,single_cluster,1005,0.9789866538009417,0.021013346199058258,2911,0.11540349912621731,438,0.6008244589488149,14
title_genre,10,singletons,1005,0.9856835008925476,0.014316499107452363,2911,0.44069544783522335,438,0.6008244589488149,14
title_genre,10,exclude,1006,0.9929732204625673,0.0070267795374326925,1170,0.6628288605332688,197,0.5946410168327035,14
title_genre,10,single_cluster,1006,0.9806371566726454,0.019362843327354606,2911,0.11839614151300085,438,0.5946410168327035,14
title_genre,10,singletons,1006,0.985160994929485,0.014839005070515054,2911,0.43965087109896034,438,0.5946410168327035,14
title_genre,10,exclude,1007,0.9978968612544924,0.0021031387455076045,1174,0.6623931031896529,194,0.5942974922706974,14
title_genre,10,single_cluster,1007,0.9888472765458498,0.011152723454150193,2911,0.11446764572649322,437,0.5942974922706974,14
title_genre,10,singletons,1007,0.9942218510821602,0.005778148917839787,2911,0.4353562564086731,437,0.5942974922706974,14
title_genre,10,exclude,1008,0.9946451658015117,0.005354834198488256,1173,0.6727883682523731,197,0.5915492957746479,13
title_genre,10,single_cluster,1008,0.9789356048745295,0.021064395125470536,2911,0.1236305022697855,437,0.5915492957746479,13
title_genre,10,singletons,1008,0.9795722179692634,0.020427782030736585,2911,0.4503197834144692,437,0.5915492957746479,13
title_genre,10,exclude,1009,0.9992815692942515,0.0007184307057485073,1169,0.6660012526107324,198,0.5946410168327035,14
title_genre,10,single_cluster,1009,0.9821360464325816,0.017863953567418434,2911,0.11983148023822841,438,0.5946410168327035,14
title_genre,10,singletons,1009,0.9893843842195507,0.010615615780449339,2911,0.4401627728277257,438,0.5946410168327035,14
title_genre,10,exclude,1010,0.9975022718793688,0.002497728120631204,1171,0.6589365252006844,197,0.5894881484026108,13
title_genre,10,single_cluster,1010,0.9715206462109699,0.028479353789030104,2911,0.1184820235269528,437,0.5894881484026108,13
title_genre,10,singletons,1010,0.9867001536812481,0.013299846318751918,2911,0.4388057914175944,437,0.5894881484026108,13
title_genre,10,exclude,1011,0.9967507469308219,0.003249253069178115,1173,0.6653438142644342,197,0.5932669185846788,13
title_genre,10,single_cluster,1011,0.9848302444409928,0.015169755559007236,2911,0.11876604199316987,438,0.5932669185846788,13
title_genre,10,singletons,1011,0.9903107377948656,0.009689262205134441,2911,0.4405793455586942,438,0.5932669185846788,13
title_genre,10,exclude,1012,0.9925678423785829,0.007432157621417135,1172,0.6628038110459795,198,0.595328065956716,13
title_genre,10,single_cluster,1012,0.9882422019784413,0.01175779802155874,2911,0.12030026027415393,437,0.595328065956716,13
title_genre,10,singletons,1012,0.9902813206647231,0.009718679335276925,2911,0.4399460368293096,437,0.595328065956716,13
title_genre,10,exclude,1013,0.9974675096921125,0.0025324903078874916,1172,0.6650249711590909,197,0.5946410168327035,13
title_genre,10,single_cluster,1013,0.986782198772131,0.013217801227868975,2911,0.11788274852332303,438,0.5946410168327035,13
title_genre,10,singletons,1013,0.9919020752020091,0.008097924797990874,2911,0.44045346287706255,438,0.5946410168327035,13
title_genre,10,exclude,1014,0.9978778890388732,0.0021221109611267996,1165,0.6733336062888962,198,0.5942974922706974,14
title_genre,10,single_cluster,1014,0.9725578573750494,0.027442142624950594,2911,0.12587560593781666,438,0.5942974922706974,14
title_genre,10,singletons,1014,0.9824098717199391,0.0175901282800609,2911,0.4497199654696835,438,0.5942974922706974,14
title_genre,10,exclude,1015,0.9908937744836355,0.00910622551636453,1171,0.6660534947418253,201,0.5929233940226726,14
title_genre,10,single_cluster,1015,0.9796734588263305,0.0203265411736695,2911,0.12780057886718352,437,0.5929233940226726,14
title_genre,10,singletons,1015,0.9844506876620092,0.01554931233799084,2911,0.4497891857829896,437,0.5929233940226726,14
title_genre,10,exclude,1016,0.9915810876277983,0.008418912372201715,1168,0.6685662115788736,194,0.5963586396427345,14
title_genre,10,single_cluster,1016,0.9854183221327593,0.014581677867240739,2911,0.11618627544028058,435,0.5963586396427345,14
title_genre,10,singletons,1016,0.9885322026238098,0.011467797376190192,2911,0.4383858701839001,435,0.5963586396427345,14
title_genre,10,exclude,1017,0.9979008523763279,0.0020991476236721374,1177,0.6653438142644342,197,0.593610443146685,14
title_genre,10,single_cluster,1017,0.9914317122867572,0.008568287713242806,2911,0.11876604199316987,438,0.593610443146685,14
title_genre,10,singletons,1017,0.9943801960734331,0.005619803926566913,2911,0.4405793455586942,438,0.593610443146685,14
title_genre,10,exclude,1018,0.9929733650052964,0.007026634994703573,1171,0.6691680034643377,198,0.5925798694606664,14
title_genre,10,single_cluster,1018,0.9773385909842559,0.022661409015744094,2911,0.12366371151409888,438,0.5925798694606664,14
title_genre,10,singletons,1018,0.980315818298208,0.01968418170179198,2911,0.44949765318837237,438,0.5925798694606664,14
title_genre,10,exclude,1019,0.9996271664820978,0.00037283351790218244,1167,0.6641297253088604,198,0.5977327378907592,13
title_genre,10,single_cluster,1019,0.9870091404474495,0.012990859552550527,2911,0.12058939740191434,436,0.5977327378907592,13
title_genre,10,singletons,1019,0.9934914713884834,0.0065085286115166285,2911,0.44228285395132894,436,0.5977327378907592,13
title_genre,15,exclude,1000,0.998301758396999,0.0016982416030010272,1166,0.6609944981970144,190,0.5980762624527654,10
title_genre,15,single_cluster,1000,0.994260839947993,0.005739160052007031,2911,0.12314355782186234,436,0.5980762624527654,10
title_genre,15,singletons,1000,0.9964144846297311,0.0035855153702688547,2911,0.46147167813736384,436,0.5980762624527654,10
title_genre,15,exclude,1001,1.0,0.0,1164,0.655702996154672,188,0.5991068361387839,10
title_genre,15,single_cluster,1001,0.9926084095356126,0.007391590464387421,2911,0.11858402417435718,435,0.5991068361387839,10
title_genre,15,singletons,1001,0.9967620656099616,0.0032379343900383883,2911,0.45632702152163923,435,0.5991068361387839,10
title_genre,15,exclude,1002,0.9993402614594676,0.0006597385405323619,1166,0.6604029296514655,188,0.5980762624527654,10
title_genre,15,single_cluster,1002,0.9953211348348984,0.004678865165101631,2911,0.11906745043173736,437,0.5980762624527654,10
title_genre,15,singletons,1002,0.9976398976585222,0.0023601023414777655,2911,0.4613870781185612,437,0.5980762624527654,10
title_genre,15,exclude,1003,0.9979152583964762,0.0020847416035237876,1161,0.6586205485960988,191,0.5991068361387839,10
title_genre,15,single_cluster,1003,0.9856524038085298,0.014347596191470191,2911,0.12185643918097054,437,0.5991068361387839,10
title_genre,15,singletons,1003,0.9908726297467325,0.009127370253267486,2911,0.4616513771195783,437,0.5991068361387839,10
title_genre,15,exclude,1004,1.0,0.0,1164,0.6597725653033596,190,0.5984197870147716,10
title_genre,15,single_cluster,1004,0.9888930432313593,0.011106956768640708,2911,0.12125839403638615,437,0.5984197870147716,10
title_genre,15,singletons,1004,0.9949645412391716,0.0050354587608284485,2911,0.4607831629874197,437,0.5984197870147716,10
title_genre,15,exclude,1005,0.9972373166406432,0.00276268335935681,1163,0.6626056580422031,189,0.5984197870147716,10
title_genre,15,single_cluster,1005,0.9896153724376789,0.010384627562321058,2911,0.11981392031400176,438,0.5984197870147716,10
title_genre,15,singletons,1005,0.9941743251808441,0.005825674819155857,2911,0.4614254259862952,438,0.5984197870147716,10
title_genre,15,exclude,1006,0.9993398368384862,0.0006601631615138492,1168,0.6587485784570589,191,0.5980762624527654,10
title_genre,15,single_cluster,1006,0.9955199219346609,0.0044800780653391215,2911,0.12177506735226423,438,0.5980762624527654,10
title_genre,15,singletons,1006,0.9988008425593207,0.0011991574406793326,2911,0.4605243923480721,438,0.5980762624527654,10
title_genre,15,exclude,1007,0.9989588419916248,0.0010411580083752314,1166,0.6528732598138598,191,0.5977327378907592,10
title_genre,15,single_cluster,1007,0.9932778106009569,0.006722189399043121,2911,0.12053962975259656,437,0.5977327378907592,10
title_genre,15,singletons,1007,0.9956156176151528,0.004384382384847174,2911,0.4542669355178452,437,0.5977327378907592,10
title_genre,15,exclude,1008,0.9983028743188228,0.0016971256811771918,1165,0.6595874748224775,188,0.5946410168327035,10
title_genre,15,single_cluster,1008,0.9800205822063124,0.019979417793687615,2911,0.12152436060500163,437,0.5946410168327035,10
title_genre,15,singletons,1008,0.9776370848171437,0.02236291518285627,2911,0.46035522491387615,437,0.5946410168327035,10
title_genre,15,exclude,1009,0.9993373185004789,0.0006626814995210895,1162,0.6594601915158211,189,0.6008244589488149,10
title_genre,15,single_cluster,1009,0.9944397823024784,0.0055602176975215745,2911,0.11940282346450487,438,0.6008244589488149,10
title_genre,15,singletons,1009,0.9975047936748777,0.0024952063251223455,2911,0.4604350684416655,438,0.6008244589488149,10
title_genre,15,exclude,1010,0.9961981260671259,0.0038018739328741225,1160,0.6578605679688991,189,0.59945036070079,10
title_genre,15,single_cluster,1010,0.9862368130494045,0.01376318695059553,2911,0.11991975171845026,437,0.59945036070079,10
title_genre,15,singletons,1010,0.9892867821444167,0.010713217855583324,2911,0.4610924063874975,437,0.59945036070079,10
title_genre,15,exclude,1011,0.9979102514442667,0.002089748555733295,1164,0.6613217370585223,190,0.5991068361387839,10
title_genre,15,single_cluster,1011,0.9921531167263486,0.00784688327365135,2911,0.12207591946087502,438,0.5991068361387839,10
title_genre,15,singletons,1011,0.9940488008705023,0.0059511991294977085,2911,0.4604350684416655,438,0.5991068361387839,10
title_genre,15,exclude,1012,0.9972474587830135,0.002752541216986537,1165,0.6603077314613532,190,0.5984197870147716,10
title_genre,15,single_cluster,1012,0.9932070116883609,0.006792988311639103,2911,0.1219481830031026,437,0.5984197870147716,10
title_genre,15,singletons,1012,0.9952277797760551,0.004772220223944856,2911,0.46093620250551204,437,0.5984197870147716,10
title_genre,15,exclude,1013,0.997238647487258,0.00276135251274201,1164,0.6586205485960988,191,0.5977327378907592,10
title_genre,15,single_cluster,1013,0.9893551629451656,0.010644837054834433,2911,0.12129516301748404,438,0.5977327378907592,10
title_genre,15,singletons,1013,0.9926088374213391,0.007391162578660904,2911,0.4605243923480721,438,0.5977327378907592,10
title_genre,15,exclude,1014,0.9989681456108472,0.0010318543891527643,1158,0.6600524523437021,189,0.6008244589488149,10
title_genre,15,single_cluster,1014,0.986650897426262,0.013349102573738003,2911,0.11948764381037855,438,0.6008244589488149,10
title_genre,15,singletons,1014,0.9968766518407999,0.0031233481592001233,2911,0.46096419395254984,438,0.6008244589488149,10
title_genre,15,exclude,1015,0.9979157327723703,0.002084267227629666,1161,0.6583831390551003,191,0.5991068361387839,10
title_genre,15,single_cluster,1015,0.9863459112826187,0.013654088717381274,2911,0.1223215666442764,437,0.5991068361387839,10
title_genre,15,singletons,1015,0.9898811941120688,0.010118805887931237,2911,0.4617766694158554,437,0.5991068361387839,10
title_genre,15,exclude,1016,0.9979075379667547,0.0020924620332453125,1163,0.660131178103255,186,0.6004809343868086,10
title_genre,15,single_cluster,1016,0.9962567111056332,0.003743288894366814,2911,0.11679154131698721,435,0.6004809343868086,10
title_genre,15,singletons,1016,0.9981130236532729,0.0018869763467270761,2911,0.4581726879029557,435,0.6004809343868086,10
title_genre,15,exclude,1017,0.9972586620532582,0.0027413379467418064,1165,0.6574007409203535,193,0.5970456887667468,10
title_genre,15,single_cluster,1017,0.9865153151084337,0.01348468489156629,2911,0.12389160533443183,438,0.5970456887667468,10
title_genre,15,singletons,1017,0.9909397066302877,0.009060293369712258,2911,0.460186978914993,438,0.5970456887667468,10
title_genre,15,exclude,1018,1.0,0.0,1166,0.6599015710618827,190,0.5956715905187221,10
title_genre,15,single_cluster,1018,0.9854919685577488,0.014508031442251212,2911,0.12096207184781789,438,0.5956715905187221,10
title_genre,15,singletons,1018,0.9849085306291927,0.015091469370807298,2911,0.4604350684416655,438,0.5956715905187221,10
title_genre,15,exclude,1019,0.9968749580060985,0.0031250419939015117,1158,0.6632447963315978,188,0.6004809343868086,10
title_genre,15,single_cluster,1019,0.985552979917193,0.01444702008280696,2911,0.11925706729661494,436,0.6004809343868086,10
title_genre,15,singletons,1019,0.9903603215273634,0.009639678472636581,2911,0.46461752062908224,436,0.6004809343868086,10
